record_id,customer_id,timestamp,hour,day_of_week,month,is_weekend,season,customer_type,age,monthly_income_usd,household_size,home_area_sqft,appliance_count,has_solar_panel,has_ev,tariff_scheme,contract_type,temperature_c,humidity_percent,peak_hour,price_per_kwh,ac_usage_hours,heater_usage_hours,washing_machine_usage,lighting_usage_hours,cooking_usage_hours,entertainment_usage_hours,ev_charging_kwh,electricity_consumption_kwh,pricing_influence_score,weather_influence_score,appliance_influence_score,household_influence_score,previous_hour_consumption_kwh,previous_day_same_hour_consumption_kwh,rolling_24h_avg_consumption_kwh,consumption_behavior_category
9657,10604,2026-02-07 08:00:00,8,5,2,1,Winter,Residential,27,1747,3,1719,9,1,0,Time_of_Use,Basic,14.8,64.45,1,0.1973,0.061,0.365,0,0.316,0.487,0.728,0.0,2.101,5.23,5.622,0.918,3.489,3.465,1.868,1.868,Moderate_Usage
10124,10604,2026-02-26 19:00:00,19,3,2,0,Winter,Small_Commercial,24,3754,1,1231,14,0,0,Flat,Basic,7.41,88.61,1,0.1461,0.067,0.901,0,0.668,0.862,1.0,0.0,3.03,0.11,12.373,1.804,2.701,2.101,1.936,1.936,Peak_Intensive_Usage
10422,10604,2026-03-11 05:00:00,5,2,3,0,Spring,Residential,50,2219,4,593,17,0,0,Flat,Basic,17.93,72.29,0,0.1519,0.108,0.02,0,0.753,0.077,0.123,0.0,0.997,0.69,3.667,0.437,3.353,3.03,1.884,1.884,Low_Usage
11508,10604,2026-04-25 11:00:00,11,5,4,1,Spring,Residential,30,5323,3,469,24,0,1,Flat,Green_Energy,30.03,58.58,0,0.1459,0.795,0.055,0,0.328,0.047,0.173,0.0,1.902,0.09,6.094,1.171,3.439,0.997,1.885,1.885,Moderate_Usage
11723,10604,2026-05-04 10:00:00,10,0,5,0,Spring,Residential,32,1744,4,1011,22,0,0,Flat,Basic,29.32,61.69,0,0.1407,0.451,0.112,0,0.033,0.0,0.159,0.0,1.236,0.43,5.574,0.708,4.171,1.902,1.852,1.852,Low_Usage
12202,10604,2026-05-24 09:00:00,9,6,5,1,Spring,Residential,33,3134,4,866,19,0,0,Time_of_Use,Basic,26.25,53.82,1,0.199,0.129,0.06,0,0.13,0.225,0.875,0.0,1.58,5.4,3.496,0.561,3.786,1.236,1.839,1.839,Moderate_Usage
12428,10604,2026-06-02 19:00:00,19,1,6,0,Summer,Small_Commercial,29,1884,5,1255,13,0,0,Time_of_Use,Basic,31.4,54.08,1,0.2034,0.676,0.081,0,0.793,0.461,0.824,0.0,2.688,5.84,7.346,1.515,4.045,1.58,1.878,1.878,High_Usage
14521,10604,2026-08-29 00:00:00,0,5,8,1,Summer,Residential,49,6617,4,1554,16,0,0,Flat,Green_Energy,24.62,61.48,0,0.1484,0.125,0.048,0,0.983,0.202,0.0,0.0,1.49,0.34,2.039,0.572,4.234,2.688,1.861,1.861,Low_Usage
535,10605,2025-01-23 06:00:00,6,3,1,0,Winter,Residential,50,5052,5,761,7,0,0,Time_of_Use,Basic,11.44,84.7,0,0.1307,0.151,0.701,0,0.211,0.443,0.082,0.0,1.764,1.43,9.155,1.169,3.071,1.764,1.764,1.764,Moderate_Usage
1788,10605,2025-03-16 11:00:00,11,6,3,1,Spring,Residential,55,4654,6,2158,13,0,0,Flat,Basic,27.6,68.58,0,0.1465,0.431,0.013,0,0.39,0.285,0.112,0.0,1.72,0.15,4.629,0.784,5.298,1.764,1.742,1.742,Moderate_Usage
2007,10605,2025-03-25 14:00:00,14,1,3,0,Spring,Small_Commercial,51,6665,4,915,20,0,0,Peak_Valley,Basic,29.44,59.05,0,0.116,0.801,0.068,0,0.222,0.204,0.095,0.0,2.544,2.9,5.628,1.2,3.915,1.72,2.009,2.009,High_Usage
2142,10605,2025-03-31 05:00:00,5,0,3,0,Spring,Residential,62,4539,6,580,10,0,0,Flat,Basic,20.85,64.11,0,0.1409,0.086,0.106,0,0.767,0.038,0.216,0.0,1.309,0.41,1.068,0.513,3.48,2.544,1.834,1.834,Low_Usage
3259,10605,2025-05-16 18:00:00,18,4,5,0,Spring,Residential,62,1588,6,850,11,0,0,Time_of_Use,Basic,24.06,55.84,1,0.2002,0.1,0.028,0,0.281,0.061,0.451,0.0,1.438,5.52,1.753,0.37,3.83,1.309,1.755,1.755,Low_Usage
3392,10605,2025-05-22 07:00:00,7,3,5,0,Spring,Small_Commercial,37,6521,6,2337,18,0,0,Peak_Valley,Green_Energy,25.73,61.55,1,0.2084,0.055,0.092,0,0.189,0.599,0.503,0.0,2.178,6.34,2.875,0.573,5.877,1.438,1.826,1.826,Moderate_Usage
4105,10605,2025-06-21 00:00:00,0,5,6,1,Summer,Residential,43,7106,3,2305,5,0,0,Time_of_Use,Basic,23.89,72.45,0,0.1248,0.078,0.108,0,0.795,0.139,0.153,0.0,1.265,2.02,2.04,0.537,3.755,2.178,1.745,1.745,Low_Usage
4494,10605,2025-07-07 05:00:00,5,0,7,0,Summer,Residential,29,1504,5,2101,21,0,0,Time_of_Use,Basic,33.06,45.79,0,0.1318,1.0,0.022,0,0.517,0.151,0.477,0.0,2.243,1.32,9.006,1.555,5.531,1.265,1.808,1.808,High_Usage
6273,10605,2025-09-19 08:00:00,8,4,9,0,Autumn,Residential,64,1222,5,1259,25,0,0,Peak_Valley,Basic,23.52,61.61,1,0.2167,0.177,0.079,0,0.366,0.534,0.842,0.0,1.679,7.17,1.22,0.819,5.009,2.243,1.793,1.793,Moderate_Usage
6585,10605,2025-10-02 08:00:00,8,3,10,0,Autumn,Residential,51,7522,3,1186,13,0,0,Flat,Green_Energy,24.53,70.93,1,0.1455,0.115,0.093,0,0.235,0.572,0.609,0.0,1.647,0.05,2.444,0.676,3.276,1.679,1.779,1.779,Moderate_Usage
7727,10605,2025-11-18 22:00:00,22,1,11,0,Autumn,Residential,30,4890,3,501,7,0,0,Peak_Valley,Basic,18.73,62.71,1,0.2131,0.121,0.112,0,0.876,0.149,0.817,0.0,1.732,6.81,2.588,0.786,2.111,1.647,1.774,1.774,Moderate_Usage
8190,10605,2025-12-08 05:00:00,5,0,12,0,Winter,Residential,25,4927,4,1278,9,0,0,Time_of_Use,Basic,12.83,92.79,0,0.1318,0.142,0.311,0,0.997,0.177,0.122,0.0,1.489,1.32,8.517,0.894,3.398,1.732,1.751,1.751,Low_Usage
8801,10605,2026-01-02 16:00:00,16,4,1,0,Winter,Residential,57,2193,1,596,14,0,0,Peak_Valley,Basic,19.08,67.17,0,0.1112,0.173,0.009,0,0.153,0.157,0.224,0.0,0.755,3.38,2.549,0.379,2.066,1.489,1.674,1.674,Low_Usage
9009,10605,2026-01-11 08:00:00,8,6,1,1,Winter,Residential,27,4956,1,2244,8,0,1,Peak_Valley,Premium_Service,16.03,76.31,1,0.2149,0.104,0.057,0,0.113,0.64,0.842,0.0,1.58,6.99,5.293,0.672,3.234,0.755,1.667,1.667,Moderate_Usage
9438,10605,2026-01-29 05:00:00,5,3,1,0,Winter,Residential,46,5334,6,1965,18,0,0,Flat,Basic,11.28,86.04,0,0.1475,0.1,0.65,0,0.85,0.087,0.346,0.0,2.266,0.25,9.342,1.177,5.505,1.58,1.707,1.707,High_Usage
9523,10605,2026-02-01 18:00:00,18,6,2,1,Winter,Residential,35,4109,5,1665,5,0,0,Dynamic_Pricing,Green_Energy,12.1,83.36,1,0.2073,0.062,0.523,0,0.258,0.057,0.518,0.0,1.883,6.23,8.593,0.852,3.815,2.266,1.718,1.718,Moderate_Usage
11593,10605,2026-04-29 00:00:00,0,2,4,0,Spring,Medium_Commercial,45,5040,6,2470,8,0,1,Time_of_Use,Basic,11.35,71.36,0,0.1298,0.19,0.697,0,0.733,0.135,0.0,1.094,4.43,1.52,8.556,2.27,5.21,1.883,1.878,1.878,Peak_Intensive_Usage
11974,10605,2026-05-14 21:00:00,21,3,5,0,Spring,Residential,73,5017,6,663,15,0,0,Flat,Green_Energy,21.95,70.23,1,0.1339,0.2,0.055,0,0.908,0.303,0.551,0.0,1.96,1.11,0.549,0.823,3.963,4.43,1.882,1.882,Moderate_Usage
12339,10605,2026-05-30 02:00:00,2,5,5,1,Spring,Residential,49,1350,5,2529,20,0,0,Peak_Valley,Premium_Service,17.97,70.48,0,0.102,0.063,0.023,0,0.645,0.131,0.409,0.0,1.277,4.3,3.547,0.445,5.879,1.96,1.85,1.85,Low_Usage
14098,10605,2026-08-11 09:00:00,9,1,8,0,Summer,Residential,67,6652,4,2028,5,0,1,Time_of_Use,Basic,34.67,72.25,1,0.205,1.0,0.03,0,0.178,0.199,0.549,0.0,2.438,6.0,10.115,1.498,3.828,1.277,1.88,1.88,High_Usage
990,10606,2025-02-11 05:00:00,5,1,2,0,Winter,Residential,30,3746,6,2678,25,1,0,Flat,Basic,9.35,84.48,0,0.1609,0.139,0.678,0,0.895,0.089,0.147,0.0,2.125,1.59,10.712,1.218,6.778,2.125,2.125,2.125,Moderate_Usage
1035,10606,2025-02-13 02:00:00,2,3,2,0,Winter,Small_Commercial,69,3127,5,458,7,0,1,Flat,Basic,2.56,98.0,0,0.1472,0.101,1.0,0,0.958,0.212,0.343,1.115,3.479,0.22,16.48,2.684,2.768,2.125,2.802,2.802,Peak_Intensive_Usage
3799,10606,2025-06-08 06:00:00,6,6,6,1,Summer,Residential,43,5364,3,915,20,1,0,Flat,Basic,32.19,76.18,0,0.1577,1.0,0.096,0,0.127,0.63,0.026,0.0,2.426,1.27,8.452,1.585,3.565,3.479,2.677,2.677,High_Usage
4063,10606,2025-06-19 06:00:00,6,3,6,0,Summer,Medium_Commercial,71,4373,1,455,19,0,0,Time_of_Use,Basic,29.11,58.93,0,0.1214,0.645,0.018,0,0.218,0.484,0.049,0.0,2.198,2.36,5.386,1.054,2.325,2.426,2.557,2.557,Moderate_Usage
4109,10606,2025-06-21 04:00:00,4,5,6,1,Summer,Residential,29,5116,2,1298,20,0,0,Time_of_Use,Basic,29.63,52.69,0,0.1217,0.522,0.021,1,0.732,0.1,0.196,0.0,2.167,2.33,6.088,1.405,3.598,2.198,2.479,2.479,Moderate_Usage
4525,10606,2025-07-08 12:00:00,12,1,7,0,Summer,Residential,61,2765,7,1189,15,0,0,Flat,Green_Energy,38.9,36.65,0,0.1484,1.0,0.002,0,0.156,0.549,0.023,0.0,2.246,0.34,13.842,1.463,4.839,2.167,2.44,2.44,High_Usage
4665,10606,2025-07-14 08:00:00,8,0,7,0,Summer,Small_Commercial,69,3755,6,2194,22,0,0,Time_of_Use,Basic,37.27,53.9,1,0.1983,1.0,0.014,0,0.131,0.645,0.643,0.0,3.401,5.33,11.758,1.66,6.054,2.246,2.577,2.577,Peak_Intensive_Usage
4859,10606,2025-07-22 10:00:00,10,1,7,0,Summer,Residential,61,5359,7,2190,12,0,0,Flat,Basic,41.3,49.77,0,0.1395,1.0,0.117,0,0.232,0.18,0.33,0.0,2.386,0.55,14.986,1.543,5.6,3.401,2.554,2.554,High_Usage
5284,10606,2025-08-09 03:00:00,3,5,8,1,Summer,Residential,43,1908,4,1268,13,0,0,Peak_Valley,Basic,27.6,64.93,0,0.1171,0.358,0.059,0,0.57,0.028,0.13,0.0,1.446,2.79,4.447,0.706,3.708,2.386,2.43,2.43,Low_Usage
5499,10606,2025-08-18 02:00:00,2,0,8,0,Summer,Residential,65,1348,4,1623,7,0,0,Flat,Basic,24.24,57.39,0,0.1552,0.141,0.04,0,0.826,0.254,0.315,0.0,1.255,1.02,1.81,0.634,3.583,1.446,2.313,2.313,Low_Usage
5697,10606,2025-08-26 08:00:00,8,1,8,0,Summer,Small_Commercial,34,5749,5,1589,16,1,0,Time_of_Use,Premium_Service,34.58,62.68,1,0.2012,1.0,0.049,0,0.297,0.434,0.682,0.0,3.106,5.62,9.569,1.676,4.619,1.255,2.385,2.385,Peak_Intensive_Usage
6390,10606,2025-09-24 05:00:00,5,2,9,0,Autumn,Residential,53,2946,3,2780,13,0,0,Time_of_Use,Basic,17.71,72.38,0,0.1167,0.006,0.044,1,0.749,0.021,0.139,0.0,1.571,2.83,3.836,0.771,4.87,3.106,2.317,2.317,Low_Usage
8192,10606,2025-12-08 07:00:00,7,0,12,0,Winter,Residential,39,3776,1,1574,5,0,1,Flat,Basic,9.92,86.51,1,0.1428,0.099,0.508,0,0.226,0.838,0.615,0.0,2.1,0.22,10.386,1.192,2.324,1.571,2.3,2.3,Moderate_Usage
8622,10606,2025-12-26 05:00:00,5,4,12,0,Winter,Medium_Commercial,65,2739,5,1213,23,0,0,Flat,Premium_Service,7.64,81.91,0,0.1543,0.116,0.899,0,0.496,0.095,0.183,0.0,3.156,0.93,11.865,1.314,4.803,2.1,2.362,2.362,Peak_Intensive_Usage
8702,10606,2025-12-29 13:00:00,13,0,12,0,Winter,Small_Commercial,72,7009,6,1315,19,0,1,Time_of_Use,Basic,16.39,66.89,0,0.1224,0.117,0.017,0,0.483,0.435,0.021,0.0,1.818,2.26,4.552,0.474,4.935,3.156,2.325,2.325,Moderate_Usage
8741,10606,2025-12-31 04:00:00,4,2,12,0,Winter,Small_Commercial,47,4857,4,2439,11,0,1,Time_of_Use,Basic,6.29,79.09,0,0.1265,0.112,1.0,0,0.813,0.049,0.14,0.279,2.996,1.85,12.737,1.747,4.719,1.818,2.367,2.367,Peak_Intensive_Usage
9579,10606,2026-02-04 02:00:00,2,2,2,0,Winter,Residential,70,5406,3,573,19,0,0,Dynamic_Pricing,Green_Energy,4.15,76.09,0,0.1312,0.138,1.0,0,0.629,0.129,0.205,0.0,2.387,1.38,14.192,1.505,3.143,2.996,2.368,2.368,High_Usage
9671,10606,2026-02-07 22:00:00,22,5,2,1,Winter,Residential,40,5557,5,1446,16,0,0,Flat,Green_Energy,10.94,76.07,1,0.1523,0.105,0.664,0,0.73,0.039,0.421,0.0,2.329,0.73,9.098,1.162,4.476,2.387,2.366,2.366,High_Usage
10127,10606,2026-02-26 22:00:00,22,3,2,0,Winter,Small_Commercial,62,3517,4,2743,10,0,0,Time_of_Use,Premium_Service,10.63,71.68,1,0.1816,0.001,0.655,0,0.872,0.284,0.567,0.0,2.864,3.66,9.112,1.2,4.943,2.329,2.392,2.392,Peak_Intensive_Usage
10233,10606,2026-03-03 08:00:00,8,1,3,0,Spring,Residential,28,2944,6,1003,6,0,0,Flat,Basic,29.09,55.55,1,0.1483,0.732,0.0,0,0.29,0.625,0.289,0.0,2.157,0.33,5.54,1.275,3.583,2.864,2.381,2.381,Moderate_Usage
10264,10606,2026-03-04 15:00:00,15,2,3,0,Spring,Residential,29,5973,5,1189,19,0,0,Flat,Green_Energy,25.14,42.56,0,0.1456,0.192,0.083,0,0.333,0.147,0.339,0.0,1.38,0.06,3.227,0.558,4.459,2.157,2.333,2.333,Low_Usage
10650,10606,2026-03-20 17:00:00,17,4,3,0,Spring,Residential,22,940,7,2191,19,0,0,Time_of_Use,Basic,20.42,67.59,0,0.1263,0.147,0.103,0,0.025,0.094,0.178,0.0,1.346,1.87,1.564,0.372,6.161,1.38,2.288,2.288,Low_Usage
10662,10606,2026-03-21 05:00:00,5,5,3,1,Spring,Residential,39,5200,7,992,9,0,0,Time_of_Use,Green_Energy,22.64,60.14,0,0.1209,0.169,0.1,0,0.674,0.029,0.264,0.0,1.418,2.41,0.487,0.587,4.162,1.346,2.25,2.25,Low_Usage
11108,10606,2026-04-08 19:00:00,19,2,4,0,Spring,Medium_Commercial,69,3804,6,2003,13,0,0,Flat,Green_Energy,17.03,77.08,1,0.1351,0.191,0.105,0,0.57,0.738,0.802,0.0,3.063,0.99,4.581,0.991,5.143,1.418,2.284,2.284,Peak_Intensive_Usage
12914,10606,2026-06-23 01:00:00,1,1,6,0,Summer,Residential,32,6360,6,2606,14,0,0,Time_of_Use,Green_Energy,23.27,68.18,0,0.1184,0.147,0.118,1,0.846,0.263,0.214,0.0,2.182,2.66,1.362,1.158,5.826,3.063,2.125,2.287,Moderate_Usage
13735,10606,2026-07-27 06:00:00,6,0,7,0,Summer,Residential,75,5214,5,1856,11,0,0,Peak_Valley,Premium_Service,31.11,57.8,0,0.1125,0.799,0.075,0,0.171,0.365,0.052,0.0,2.145,3.25,6.942,1.241,4.486,2.182,3.479,2.231,Moderate_Usage
14032,10606,2026-08-08 15:00:00,15,5,8,1,Summer,Residential,51,5231,6,1737,17,0,0,Time_of_Use,Basic,34.76,53.26,0,0.1214,1.0,0.089,0,0.225,0.27,0.0,0.0,2.363,2.36,9.907,1.464,5.197,2.145,2.426,2.228,High_Usage
14609,10606,2026-09-01 16:00:00,16,1,9,0,Autumn,Medium_Commercial,61,3653,7,2744,11,0,0,Dynamic_Pricing,Premium_Service,29.29,69.79,0,0.1139,0.378,0.053,0,0.074,0.179,0.45,0.0,3.267,3.11,5.957,0.712,6.074,2.363,2.198,2.273,Peak_Intensive_Usage
14960,10606,2026-09-16 07:00:00,7,2,9,0,Autumn,Small_Commercial,33,2341,1,1019,15,1,0,Dynamic_Pricing,Basic,20.35,64.39,1,0.1995,0.054,0.073,0,0.347,0.771,0.701,0.0,1.801,5.45,1.457,0.714,2.569,3.267,2.167,2.258,Moderate_Usage
366,10607,2025-01-16 05:00:00,5,3,1,0,Winter,Residential,49,6027,5,1963,14,0,0,Peak_Valley,Premium_Service,8.49,74.49,0,0.112,0.085,0.878,0,1.0,0.147,0.229,0.0,2.036,3.3,10.857,1.437,4.833,2.036,2.036,2.036,Moderate_Usage
528,10607,2025-01-22 23:00:00,23,2,1,0,Winter,Residential,68,2892,2,1948,13,0,0,Time_of_Use,Basic,-0.5,88.15,0,0.1278,0.083,1.0,0,0.572,0.163,0.14,0.0,2.141,1.72,18.282,1.418,3.688,2.036,2.088,2.088,Moderate_Usage
973,10607,2025-02-10 12:00:00,12,0,2,0,Winter,Residential,40,7054,3,1989,21,0,1,Peak_Valley,Green_Energy,16.25,78.31,0,0.1107,0.022,0.108,0,0.08,0.431,0.146,0.0,1.333,3.43,5.228,0.364,4.719,2.141,1.837,1.837,Low_Usage
1828,10607,2025-03-18 03:00:00,3,1,3,0,Spring,Small_Commercial,37,5954,5,872,7,0,0,Peak_Valley,Basic,14.24,75.61,0,0.1064,0.025,0.37,0,0.646,0.151,0.139,0.0,1.566,3.86,6.6,0.704,3.182,1.333,1.769,1.769,Low_Usage
2701,10607,2025-04-23 12:00:00,12,2,4,0,Spring,Residential,41,3355,1,2410,12,0,0,Dynamic_Pricing,Basic,29.05,60.9,0,0.1518,0.386,0.076,0,0.057,0.565,0.169,0.0,1.242,0.68,5.333,0.817,3.72,1.566,1.664,1.664,Low_Usage
5078,10607,2025-07-31 13:00:00,13,3,7,0,Summer,Residential,28,3791,1,1498,13,0,0,Flat,Green_Energy,31.66,50.51,0,0.1454,1.0,0.022,0,0.289,0.677,0.221,0.0,2.143,0.04,7.72,1.622,2.888,1.242,1.744,1.744,Moderate_Usage
5197,10607,2025-08-05 12:00:00,12,1,8,0,Summer,Residential,41,6022,1,1015,17,0,0,Time_of_Use,Basic,38.49,48.34,0,0.1298,1.0,0.071,1,0.115,0.795,0.203,0.0,2.492,1.52,12.951,2.112,2.725,2.143,1.85,1.85,High_Usage
5814,10607,2025-08-31 05:00:00,5,6,8,1,Summer,Residential,53,4042,2,2317,20,0,0,Peak_Valley,Basic,30.51,59.01,0,0.1145,0.644,0.103,0,0.893,0.264,0.109,0.0,2.094,3.05,6.432,1.276,4.617,2.492,1.881,1.881,Moderate_Usage
5827,10607,2025-08-31 18:00:00,18,6,8,1,Summer,Residential,47,2194,7,1500,17,0,0,Peak_Valley,Basic,31.31,65.82,1,0.2091,0.966,0.074,0,0.152,0.16,0.767,0.0,2.604,6.41,7.273,1.535,5.31,2.094,1.961,1.961,High_Usage
5848,10607,2025-09-01 15:00:00,15,0,9,0,Autumn,Residential,61,811,5,2757,7,0,0,Time_of_Use,Premium_Service,27.5,50.44,0,0.1303,0.237,0.06,0,0.317,0.189,0.227,0.0,1.392,1.47,4.603,0.571,5.067,2.604,1.904,1.904,Low_Usage
6003,10607,2025-09-08 02:00:00,2,0,9,0,Autumn,Residential,33,1532,4,1392,10,0,0,Time_of_Use,Basic,15.16,78.55,0,0.1374,0.108,0.044,0,0.802,0.077,0.332,0.0,1.233,0.76,6.058,0.529,3.592,1.392,1.843,1.843,Low_Usage
6236,10607,2025-09-17 19:00:00,19,2,9,0,Autumn,Residential,47,4673,6,1586,5,0,0,Flat,Green_Energy,23.62,58.48,1,0.1465,0.126,0.078,0,0.803,0.789,0.493,0.0,1.881,0.15,1.291,0.897,4.086,1.233,1.846,1.846,Moderate_Usage
6266,10607,2025-09-19 01:00:00,1,4,9,0,Autumn,Residential,43,4391,2,1016,16,0,0,Flat,Basic,15.12,63.46,0,0.1383,0.086,0.087,0,0.534,0.251,0.333,0.0,1.175,0.67,5.333,0.533,2.996,1.881,1.795,1.795,Low_Usage
10772,10607,2026-03-25 19:00:00,19,2,3,0,Spring,Residential,75,1390,7,2378,23,0,0,Peak_Valley,Basic,17.92,79.39,1,0.2162,0.185,0.03,0,0.828,0.591,0.509,0.0,2.109,7.12,4.029,0.854,6.668,1.175,1.817,1.817,Moderate_Usage
11219,10607,2026-04-13 10:00:00,10,0,4,0,Spring,Residential,31,5094,2,2001,20,0,0,Flat,Basic,22.39,65.12,0,0.1459,0.164,0.034,0,0.06,0.044,0.35,0.0,1.095,0.09,0.549,0.355,4.301,2.109,1.769,1.769,Low_Usage
11256,10607,2026-04-14 23:00:00,23,1,4,0,Spring,Residential,73,3381,4,1119,7,0,0,Dynamic_Pricing,Basic,23.74,55.19,0,0.1007,0.105,0.09,0,0.874,0.229,0.162,0.0,1.127,4.43,1.545,0.61,3.079,1.095,1.729,1.729,Low_Usage
11711,10607,2026-05-03 22:00:00,22,6,5,1,Spring,Residential,42,1663,2,1947,6,0,0,Flat,Basic,16.79,67.21,1,0.1501,0.055,0.095,1,0.619,0.065,0.255,0.0,2.037,0.51,4.268,0.89,3.127,1.127,1.747,1.747,Moderate_Usage
12938,10607,2026-06-24 01:00:00,1,2,6,0,Summer,Residential,70,6057,1,2715,16,0,0,Flat,Basic,22.21,65.41,0,0.1567,0.165,0.065,0,0.841,0.064,0.156,0.0,1.454,1.17,0.428,0.582,4.345,2.037,1.731,1.731,Low_Usage
12959,10607,2026-06-24 22:00:00,22,2,6,0,Summer,Residential,25,5267,3,1792,24,0,0,Peak_Valley,Basic,25.81,55.6,1,0.2095,0.136,0.006,0,0.725,0.123,0.752,0.0,1.618,6.45,3.077,0.622,4.762,1.454,1.725,1.725,Moderate_Usage
13331,10607,2026-07-10 10:00:00,10,4,7,0,Summer,Residential,64,3957,6,1284,14,0,0,Peak_Valley,Premium_Service,36.25,68.66,0,0.1191,1.0,0.009,0,0.262,0.067,0.129,0.0,2.006,2.59,11.12,1.346,4.504,1.618,1.739,1.739,Moderate_Usage
14115,10607,2026-08-12 02:00:00,2,2,8,0,Summer,Small_Commercial,45,5693,7,2015,17,0,1,Flat,Basic,28.4,47.18,0,0.1396,0.708,0.067,0,0.637,0.118,0.241,2.528,5.021,0.54,5.441,3.618,5.825,2.006,1.895,1.895,Peak_Intensive_Usage
202,10608,2025-01-09 09:00:00,9,3,1,0,Winter,Residential,59,2661,4,770,21,0,1,Flat,Basic,15.24,62.97,1,0.1439,0.075,0.004,0,0.085,0.0,0.931,0.0,1.085,0.11,5.219,0.352,3.85,1.085,1.085,1.085,Low_Usage
502,10608,2025-01-21 21:00:00,21,1,1,0,Winter,Residential,61,5835,1,775,7,0,0,Peak_Valley,Premium_Service,4.16,73.96,1,0.2072,0.009,1.0,0,0.787,0.782,0.596,0.0,2.392,6.22,14.078,1.743,1.685,1.085,1.738,1.738,High_Usage
1517,10608,2025-03-05 04:00:00,4,2,3,0,Spring,Residential,44,5746,5,548,24,1,1,Flat,Basic,18.71,67.38,0,0.1529,0.069,0.028,0,0.822,0.011,0.259,0.813,1.877,0.79,2.836,1.2,4.218,2.392,1.785,1.785,Moderate_Usage
1945,10608,2025-03-23 00:00:00,0,6,3,1,Spring,Small_Commercial,28,6735,7,1072,11,1,0,Flat,Basic,15.49,81.4,0,0.1403,0.138,0.04,0,0.566,0.09,0.0,0.0,1.822,0.47,5.953,0.412,4.402,1.877,1.794,1.794,Moderate_Usage
2448,10608,2025-04-12 23:00:00,23,5,4,1,Spring,Residential,39,7457,3,2674,24,0,0,Peak_Valley,Basic,16.98,69.19,0,0.1164,0.119,0.068,0,0.671,0.0,0.049,0.0,1.441,2.86,4.224,0.428,5.644,1.822,1.723,1.723,Low_Usage
3943,10608,2025-06-14 06:00:00,6,5,6,1,Summer,Small_Commercial,64,6826,7,450,15,0,0,Flat,Basic,32.99,57.33,0,0.1485,1.0,0.076,0,0.307,0.678,0.369,0.0,2.984,0.35,8.376,1.722,4.1,1.441,1.933,1.933,Peak_Intensive_Usage
4906,10608,2025-07-24 09:00:00,9,3,7,0,Summer,Residential,30,6598,2,777,20,0,0,Time_of_Use,Basic,37.6,63.98,1,0.1925,1.0,0.033,0,0.42,0.15,0.42,0.0,2.262,4.75,11.899,1.523,3.077,2.984,1.98,1.98,High_Usage
5218,10608,2025-08-06 09:00:00,9,2,8,0,Summer,Residential,51,4892,6,1515,14,0,0,Peak_Valley,Basic,34.64,39.57,1,0.2122,1.0,0.0,0,0.305,0.208,0.357,0.0,2.384,6.72,10.502,1.46,4.735,2.262,2.031,2.031,High_Usage
5277,10608,2025-08-08 20:00:00,20,4,8,0,Summer,Residential,40,3751,5,1876,16,0,0,Time_of_Use,Basic,31.18,68.97,1,0.1965,0.788,0.045,0,1.0,0.338,0.682,0.0,2.457,5.15,7.334,1.592,4.906,2.384,2.078,2.078,High_Usage
5643,10608,2025-08-24 02:00:00,2,6,8,1,Summer,Residential,68,4432,4,1275,5,1,0,Time_of_Use,Basic,26.68,56.59,0,0.1265,0.088,0.104,0,0.451,0.144,0.389,0.0,1.365,1.85,3.68,0.502,3.075,2.457,2.007,2.007,Low_Usage
6011,10608,2025-09-08 10:00:00,10,0,9,0,Autumn,Residential,34,5015,3,2373,12,1,0,Flat,Basic,29.25,52.23,0,0.1344,0.724,0.084,0,0.221,0.028,0.0,0.0,1.684,1.06,5.826,1.034,4.383,1.365,1.978,1.978,Moderate_Usage
6986,10608,2025-10-19 01:00:00,1,6,10,1,Autumn,Small_Commercial,29,6406,4,1070,11,0,0,Peak_Valley,Basic,19.58,63.42,0,0.1162,0.035,0.036,0,0.552,0.045,0.0,0.0,1.688,2.88,1.986,0.262,3.35,1.684,1.953,1.953,Moderate_Usage
9322,10608,2026-01-24 09:00:00,9,5,1,1,Winter,Small_Commercial,32,1137,6,1636,10,0,0,Time_of_Use,Premium_Service,17.05,82.89,1,0.1983,0.15,0.112,0,0.118,0.181,0.631,0.0,1.985,5.33,4.857,0.56,4.536,1.688,1.956,1.956,Moderate_Usage
10902,10608,2026-03-31 05:00:00,5,1,3,0,Spring,Residential,41,999,4,2218,5,0,0,Time_of_Use,Basic,20.45,80.41,0,0.124,0.071,0.049,0,0.572,0.123,0.082,0.0,1.113,2.1,2.183,0.375,4.018,1.985,1.896,1.896,Low_Usage
12255,10608,2026-05-26 14:00:00,14,1,5,0,Spring,Residential,68,4709,1,1388,21,0,0,Flat,Basic,28.82,60.62,0,0.1444,0.735,0.037,0,0.504,0.168,0.072,0.0,1.946,0.06,5.146,1.154,3.418,1.113,1.899,1.899,Moderate_Usage
13099,10608,2026-06-30 18:00:00,18,1,6,0,Summer,Residential,71,3406,3,989,20,0,0,Dynamic_Pricing,Basic,33.9,66.89,1,0.2135,0.945,0.104,0,0.131,0.125,0.454,0.0,2.608,6.85,9.269,1.443,3.639,1.946,1.943,1.943,High_Usage
